sba_physical_declaration_number,sba_eidl_declaration_number,fema_disaster_number,sba_disaster_number,damaged_property_city_name,damaged_property_zip_code,damaged_property_county/parish_name,damaged_property_state_code,total_verified_loss,verified_loss_real_estate,verified_loss_content,total_approved_loan_amount,approved_amount_real_estate,approved_amount_content,year,incident_type
15696,15697,4393,NC-00099,DUBLIN,28332,BLADEN,NC,103932,94582,9350,66400,57500,8900,2018,Hurricane
15696,15697,4393,NC-00099,DUDLEY,28333,WAYNE,NC,731448,576808,154640,472400,360800,111600,2018,Hurricane
15696,15697,4393,NC-00099,DUNN,28334,CUMBERLAND,NC,14952,14952,0,14700,14700,0,2018,Hurricane
15696,15697,4393,NC-00099,DUNN,28334,HARNETT,NC,853005,726024,126981,592400,492100,100300,2018,Hurricane
15696,15697,4393,NC-00099,DUNN,28334,JOHNSTON,NC,69713,69213,500,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,DUNN,28334,SAMPSON,NC,153718,143558,10160,106800,97000,9800,2018,Hurricane
15696,15697,4393,NC-00099,DURHAM,27701,DURHAM,NC,48886,36186,12700,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,DURHAM,27703,DURHAM,NC,96389,89669,6720,77700,70900,6800,2018,Hurricane
15696,15697,4393,NC-00099,DURHAM,27704,DURHAM,NC,51860,34565,17295,49300,34700,14600,2018,Hurricane
15696,15697,4393,NC-00099,DURHAM,27705,DURHAM,NC,51687,37187,14500,27400,15300,12100,2018,Hurricane
15696,15697,4393,NC-00099,DURHAM,27707,DURHAM,NC,140698,132998,7700,124500,116800,7700,2018,Hurricane
15696,15697,4393,NC-00099,DURHAM,27712,DURHAM,NC,52469,52469,0,47000,47000,0,2018,Hurricane
15696,15697,4393,NC-00099,DURHAM,27713,ROBESON,NC,15960,15760,200,13900,13700,200,2018,Hurricane
15696,15697,4393,NC-00099,EAGLE SPRINGS,27242,MOORE,NC,12250,0,12250,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,EAST FAYETTEVILLE,28301,CUMBERLAND,NC,8720,0,8720,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,EASTOVER,28312,CUMBERLAND,NC,219502,159992,59510,90200,74600,15600,2018,Hurricane
15696,15697,4393,NC-00099,EDWARD,27821,BEAUFORT,NC,91902,69802,22100,70000,47900,22100,2018,Hurricane
15696,15697,4393,NC-00099,EFLAND,27243,ORANGE,NC,25185,0,25185,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,ELIZABETHTOWN,28337,BLADEN,NC,982791,726678,256113,271300,224700,46600,2018,Hurricane
15696,15697,4393,NC-00099,ELLERBE,28338,RICHMOND,NC,15831,13471,2360,6200,5600,600,2018,Hurricane
15696,15697,4393,NC-00099,ELM CITY,27822,WILSON,NC,50304,50304,0,38600,38600,0,2018,Hurricane
15696,15697,4393,NC-00099,EMERALD ISLE,28594,CARTERET,NC,3354488,2629616,724872,2013600,1584100,429500,2018,Hurricane
15696,15697,4393,NC-00099,ENGELHARD,27824,HYDE,NC,89032,78577,10455,11200,9300,1900,2018,Hurricane
15696,15697,4393,NC-00099,ERNUL,28527,CRAVEN,NC,126123,115973,10150,12300,7900,4400,2018,Hurricane
15696,15697,4393,NC-00099,ERWIN,28339,HARNETT,NC,468211,391796,76415,339900,270400,69500,2018,Hurricane
15696,15697,4393,NC-00099,EVERGREEN,28438,BLADEN,NC,46328,35128,11200,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,EVERGREEN,28438,COLUMBUS,NC,188431,183106,5325,32200,30600,1600,2018,Hurricane
15696,15697,4393,NC-00099,FAIR BLUFF,28439,COLUMBUS,NC,251042,189592,61450,130200,94400,35800,2018,Hurricane
15696,15697,4393,NC-00099,FAIRFIELD,27826,HYDE,NC,34331,30631,3700,19000,16700,2300,2018,Hurricane
15696,15697,4393,NC-00099,FAIRMONT,28340,ROBESON,NC,753567,613852,139715,344000,294500,49500,2018,Hurricane
15696,15697,4393,NC-00099,FAISON,28341,DUPLIN,NC,385216,313411,71805,151300,120200,31100,2018,Hurricane
15696,15697,4393,NC-00099,FAISON,28341,SAMPSON,NC,186462,139512,46950,168600,131900,36700,2018,Hurricane
15696,15697,4393,NC-00099,FARMVILLE,27828,PITT,NC,34588,22988,11600,25000,19600,5400,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28301,CUMBERLAND,NC,841751,677475,164276,417100,349000,65600,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28303,CUMBERLAND,NC,798026,683599,114427,425000,387500,37500,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28304,CUMBERLAND,NC,1178220,1022799,155421,642000,531600,110400,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28305,CUMBERLAND,NC,212154,118459,93695,60700,36000,24700,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28306,CUMBERLAND,NC,1436147,1189494,246653,768700,641800,126900,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28306,HOKE,NC,19704,19704,0,19800,19800,0,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28311,COLUMBUS,NC,20367,19867,500,19800,19300,500,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28311,CUMBERLAND,NC,1297716,1044922,252794,673200,577400,95800,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28312,BLADEN,NC,23560,23060,500,23600,23100,500,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28312,CUMBERLAND,NC,1631606,1211011,420595,704400,509800,194600,2018,Hurricane
15696,15697,4393,NC-00099,FAYETTEVILLE,28314,CUMBERLAND,NC,1911776,1529435,382341,1068900,840500,228400,2018,Hurricane
15696,15697,4393,NC-00099,FORT BRAGG,28307,CUMBERLAND,NC,7550,0,7550,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,FORT BRAGG,28310,CUMBERLAND,NC,13400,0,13400,2600,0,2600,2018,Hurricane
15696,15697,4393,NC-00099,FOUR OAKS,27524,JOHNSTON,NC,253122,234987,18135,95400,83600,11800,2018,Hurricane
15696,15697,4393,NC-00099,FREMONT,27830,WAYNE,NC,80826,75371,5455,68200,62600,5600,2018,Hurricane
15696,15697,4393,NC-00099,FUQUAY VARINA,27526,HARNETT,NC,109633,86733,22900,62900,54400,8500,2018,Hurricane
15696,15697,4393,NC-00099,GARLAND,28441,BLADEN,NC,180071,148821,31250,56200,49300,6900,2018,Hurricane
15696,15697,4393,NC-00099,GARLAND,28441,SAMPSON,NC,686704,557679,129025,477500,398600,78900,2018,Hurricane
15696,15697,4393,NC-00099,GIBSON,28343,SCOTLAND,NC,298270,258370,39900,236300,199800,36500,2018,Hurricane
15696,15697,4393,NC-00099,GLOUCESTER,28528,CARTERET,NC,466899,362449,104450,82000,57900,24100,2018,Hurricane
15696,15697,4393,NC-00099,GODWIN,28344,CUMBERLAND,NC,146919,146044,875,27500,27500,0,2018,Hurricane
15696,15697,4393,NC-00099,GODWIN,28344,SAMPSON,NC,8689,8689,0,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,GOLDSBORO,27530,WAYNE,NC,1643261,1461341,181920,1078700,972200,106500,2018,Hurricane
15696,15697,4393,NC-00099,GOLDSBORO,27534,WAYNE,NC,517207,422342,94865,346300,272900,73400,2018,Hurricane
15696,15697,4393,NC-00099,GRANTSBORO,28529,PAMLICO,NC,1687890,1296317,391573,825900,656300,169600,2018,Hurricane
15696,15697,4393,NC-00099,GREENSBORO,27401,GUILFORD,NC,27474,25974,1500,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,GREENSBORO,27403,GUILFORD,NC,49045,40895,8150,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,GREENSBORO,27405,GUILFORD,NC,43939,37089,6850,13500,13500,0,2018,Hurricane
15696,15697,4393,NC-00099,GREENSBORO,27406,GUILFORD,NC,63016,57586,5430,7900,7900,0,2018,Hurricane
15696,15697,4393,NC-00099,GREENSBORO,27407,GUILFORD,NC,63803,52103,11700,33200,33200,0,2018,Hurricane
15696,15697,4393,NC-00099,GREENSBORO,27408,GUILFORD,NC,13812,13812,0,11000,11000,0,2018,Hurricane
15696,15697,4393,NC-00099,GREENSBORO,27410,GUILFORD,NC,55689,37209,18480,54300,35800,18500,2018,Hurricane
15696,15697,4393,NC-00099,GREENVILLE,27834,PITT,NC,213118,162583,50535,96400,81300,15100,2018,Hurricane
15696,15697,4393,NC-00099,GREENVILLE,27858,PITT,NC,320023,246348,73675,185900,137600,48300,2018,Hurricane
15696,15697,4393,NC-00099,GRIFTON,28530,CRAVEN,NC,78589,70769,7820,67100,60400,6700,2018,Hurricane
15696,15697,4393,NC-00099,GRIFTON,28530,LENOIR,NC,138332,99680,38652,109900,88400,21500,2018,Hurricane
15696,15697,4393,NC-00099,GRIFTON,28530,PITT,NC,195394,176274,19120,121400,105600,15800,2018,Hurricane
15696,15697,4393,NC-00099,GRIMESLAND,27837,PITT,NC,45279,37189,8090,38600,37200,1400,2018,Hurricane
15696,15697,4393,NC-00099,GULF,27256,CHATHAM,NC,24050,0,24050,24100,0,24100,2018,Hurricane
15696,15697,4393,NC-00099,HALLSBORO,28442,COLUMBUS,NC,577901,449306,128595,292600,212200,80400,2018,Hurricane
15696,15697,4393,NC-00099,HAMLET,28345,RICHMOND,NC,461819,437654,24165,283200,263200,20000,2018,Hurricane
15696,15697,4393,NC-00099,HAMLET,28345,SCOTLAND,NC,57238,51338,5900,57300,51400,5900,2018,Hurricane
15696,15697,4393,NC-00099,HAMPSTEAD,28443,PENDER,NC,14225400,11109993,3115407,8080400,6238500,1841900,2018,Hurricane
15696,15697,4393,NC-00099,HARKERS ISLAND,28531,CARTERET,NC,1502357,1227032,275325,857100,689300,167800,2018,Hurricane
15696,15697,4393,NC-00099,HARRELLS,28444,BLADEN,NC,126519,102989,23530,88300,80500,7800,2018,Hurricane
15696,15697,4393,NC-00099,HARRELLS,28444,SAMPSON,NC,1115361,791046,324315,469900,351400,118500,2018,Hurricane
15696,15697,4393,NC-00099,HAVELOCK,28532,CRAVEN,NC,14639454,10857086,3782368,8630500,6357800,2272700,2018,Hurricane
15696,15697,4393,NC-00099,HAVELOCK,28533,CRAVEN,NC,8340,0,8340,8400,0,8400,2018,Hurricane
15696,15697,4393,NC-00099,HIGH POINT,27260,GUILFORD,NC,63058,43058,20000,62200,42200,20000,2018,Hurricane
15696,15697,4393,NC-00099,HIGH POINT,27262,GUILFORD,NC,16022,14822,1200,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,HIGH POINT,27265,GUILFORD,NC,16081,15431,650,16100,15500,600,2018,Hurricane
15696,15697,4393,NC-00099,HILLSBOROUGH,27278,ORANGE,NC,123720,95170,28550,25000,24600,400,2018,Hurricane
15696,15697,4393,NC-00099,HOBUCKEN,28537,PAMLICO,NC,167665,108965,58700,47800,45500,2300,2018,Hurricane
15696,15697,4393,NC-00099,HOFFMAN,28347,RICHMOND,NC,307384,232924,74460,185000,129100,55900,2018,Hurricane
15696,15697,4393,NC-00099,HOLDEN BEACH,28462,BRUNSWICK,NC,43584,36784,6800,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,HOLLY RIDGE,28445,ONSLOW,NC,1835430,1464685,370745,1224400,966500,257900,2018,Hurricane
15696,15697,4393,NC-00099,HOLLY RIDGE,28445,PENDER,NC,149466,118856,30610,92000,73400,18600,2018,Hurricane
15696,15697,4393,NC-00099,HOOKERTON,28538,GREENE,NC,63290,55190,8100,59800,52800,7000,2018,Hurricane
15696,15697,4393,NC-00099,HOOKERTON,28538,LENOIR,NC,70783,70283,500,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,HOPE MILLS,28348,CUMBERLAND,NC,1653283,1408380,244903,862900,782500,80400,2018,Hurricane
15696,15697,4393,NC-00099,HORSE SHOE,28742,COLUMBUS,NC,95905,75205,20700,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,HUBERT,28539,CRAVEN,NC,14703,14703,0,11000,11000,0,2018,Hurricane
15696,15697,4393,NC-00099,HUBERT,28539,ONSLOW,NC,8327148,6849011,1478137,5559600,4614100,945500,2018,Hurricane
15696,15697,4393,NC-00099,HUBERT,28539,ORANGE,NC,28781,21281,7500,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,INDIAN BEACH,28512,CARTERET,NC,118884,108884,10000,35400,35400,0,2018,Hurricane
15696,15697,4393,NC-00099,IVANHOE,28447,BLADEN,NC,843561,668468,175093,380800,302300,78500,2018,Hurricane
15696,15697,4393,NC-00099,IVANHOE,28447,PENDER,NC,24407,18207,6200,16600,10400,6200,2018,Hurricane
15696,15697,4393,NC-00099,IVANHOE,28447,SAMPSON,NC,1531251,1116171,415080,1005500,697600,267700,2018,Hurricane
15696,15697,4393,NC-00099,JACKSONVILLE,28540,JONES,NC,5000,0,5000,3200,0,3200,2018,Hurricane
15696,15697,4393,NC-00099,JACKSONVILLE,28540,ONSLOW,NC,17582998,13128409,4454589,10367000,7809400,2557600,2018,Hurricane
15696,15697,4393,NC-00099,JACKSONVILLE,28544,ONSLOW,NC,1,1,0,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,JACKSONVILLE,28545,ONSLOW,NC,135078,61078,74000,73800,36600,37200,2018,Hurricane
15696,15697,4393,NC-00099,JACKSONVILLE,28546,ONSLOW,NC,13388473,9940622,3447851,7918500,6091900,1826600,2018,Hurricane
15696,15697,4393,NC-00099,KELLY,28448,BLADEN,NC,2786595,2085915,700680,1049700,739300,310400,2018,Hurricane
15696,15697,4393,NC-00099,KENANSVILLE,28349,DUPLIN,NC,2147775,1618269,529506,1197100,832100,315300,2018,Hurricane
15696,15697,4393,NC-00099,KENLY,27542,JOHNSTON,NC,110067,105417,4650,93300,90500,2800,2018,Hurricane
15696,15697,4393,NC-00099,KINSTON,28501,JONES,NC,576531,518916,57615,218300,213700,4600,2018,Hurricane
15696,15697,4393,NC-00099,KINSTON,28501,LENOIR,NC,673473,569658,103815,288400,253100,35300,2018,Hurricane
15696,15697,4393,NC-00099,KINSTON,28504,JONES,NC,46763,30938,15825,32700,28800,3900,2018,Hurricane
15696,15697,4393,NC-00099,KINSTON,28504,LENOIR,NC,1468326,1168405,299921,860100,671100,189000,2018,Hurricane
15696,15697,4393,NC-00099,KURE BEACH,28449,NEW HANOVER,NC,356537,259787,96750,194200,128600,65600,2018,Hurricane
15696,15697,4393,NC-00099,LA GRANGE,28551,GREENE,NC,101559,49709,51850,99600,47900,51700,2018,Hurricane
15696,15697,4393,NC-00099,LA GRANGE,28551,JONES,NC,12000,0,12000,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,LA GRANGE,28551,LENOIR,NC,390886,363061,27825,162000,145900,16100,2018,Hurricane
15696,15697,4393,NC-00099,LA GRANGE,28551,WAYNE,NC,171006,149241,21765,68500,50900,17600,2018,Hurricane
15696,15697,4393,NC-00099,LAKE WACCAMAW,28450,BLADEN,NC,149335,149335,0,147800,147800,0,2018,Hurricane
15696,15697,4393,NC-00099,LAKE WACCAMAW,28450,BRUNSWICK,NC,113396,70221,43175,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,LAKE WACCAMAW,28450,COLUMBUS,NC,1651200,1165380,485820,847200,560100,287100,2018,Hurricane
15696,15697,4393,NC-00099,LAUREL HILL,28351,SCOTLAND,NC,599178,533773,65405,342400,311400,31000,2018,Hurricane
15696,15697,4393,NC-00099,LAURINBURG,28352,SCOTLAND,NC,4740878,3567179,1173699,2489700,1894100,595600,2018,Hurricane
15696,15697,4393,NC-00099,LAURINBURG,28353,SCOTLAND,NC,22493,18863,3630,22500,18800,3700,2018,Hurricane
15696,15697,4393,NC-00099,LELAND,28451,BRUNSWICK,NC,13971364,10668004,3303360,7677000,5736400,1940600,2018,Hurricane
15696,15697,4393,NC-00099,LELAND,28451,NEW HANOVER,NC,132614,101464,31150,59500,29400,30100,2018,Hurricane
15696,15697,4393,NC-00099,LILESVILLE,28091,ANSON,NC,42126,27976,14150,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,LILLINGTON,27546,HARNETT,NC,476928,412694,64234,212300,184300,28000,2018,Hurricane
15696,15697,4393,NC-00099,LINDEN,28356,CUMBERLAND,NC,853424,724894,128530,638500,530400,108100,2018,Hurricane
15696,15697,4393,NC-00099,LINDEN,28356,HARNETT,NC,446843,349843,97000,360300,272300,88000,2018,Hurricane
15696,15697,4393,NC-00099,LINVILLE,28646,ONSLOW,NC,24676,24676,0,21300,21300,0,2018,Hurricane
15696,15697,4393,NC-00099,LONGWOOD,28452,BRUNSWICK,NC,59593,48283,11310,17000,16100,900,2018,Hurricane
15696,15697,4393,NC-00099,LOWLAND,28552,PAMLICO,NC,262822,210612,52210,73700,67100,6600,2018,Hurricane
15696,15697,4393,NC-00099,LUMBER BRIDGE,28357,HOKE,NC,28419,28419,0,25000,25000,0,2018,Hurricane
15696,15697,4393,NC-00099,LUMBER BRIDGE,28357,ROBESON,NC,90877,76757,14120,3100,3100,0,2018,Hurricane
15696,15697,4393,NC-00099,LUMBERTON,28358,ROBESON,NC,7965467,6192536,1772931,4152200,3159600,992600,2018,Hurricane
15696,15697,4393,NC-00099,LUMBERTON,28359,ROBESON,NC,262908,168058,94850,127000,76000,51000,2018,Hurricane
15696,15697,4393,NC-00099,LUMBERTON,28360,ROBESON,NC,3342869,2621140,721729,1483600,1062100,421500,2018,Hurricane
15696,15697,4393,NC-00099,MAGNOLIA,28453,DUPLIN,NC,261920,191640,70280,123500,94500,29000,2018,Hurricane
15696,15697,4393,NC-00099,MAGNOLIA,28453,SAMPSON,NC,8292,8292,0,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,MAIDEN,28650,CRAVEN,NC,13475,0,13475,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,MAPLE HILL,28454,ONSLOW,NC,540309,435374,104935,246700,207000,39700,2018,Hurricane
15696,15697,4393,NC-00099,MAPLE HILL,28454,PAMLICO,NC,161418,156118,5300,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,MAPLE HILL,28454,PENDER,NC,1986200,1497415,488785,1035200,772100,263100,2018,Hurricane
15696,15697,4393,NC-00099,MARIETTA,28362,ROBESON,NC,6442,5267,1175,6500,5300,1200,2018,Hurricane
15696,15697,4393,NC-00099,MARSHALLBERG,28553,CARTERET,NC,1082548,829956,252592,632900,444100,188800,2018,Hurricane
15696,15697,4393,NC-00099,MARSHVILLE,28103,UNION,NC,12277,12277,0,12300,12300,0,2018,Hurricane
15696,15697,4393,NC-00099,MARSTON,28363,SCOTLAND,NC,6690,5390,1300,6100,4800,1300,2018,Hurricane
15696,15697,4393,NC-00099,MAXTON,28364,ROBESON,NC,2552272,2116138,436134,979600,854900,124700,2018,Hurricane
15696,15697,4393,NC-00099,MAXTON,28364,SCOTLAND,NC,75919,41369,34550,44700,19100,25600,2018,Hurricane
15696,15697,4393,NC-00099,MAYSVILLE,28555,CARTERET,NC,6800,0,6800,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,MAYSVILLE,28555,JONES,NC,1174747,928482,246265,662300,535100,127200,2018,Hurricane
15696,15697,4393,NC-00099,MAYSVILLE,28555,ONSLOW,NC,1952597,1596280,356317,917500,728400,189100,2018,Hurricane
15696,15697,4393,NC-00099,MERRITT,28556,PAMLICO,NC,1991454,1548029,443425,907000,723500,183500,2018,Hurricane
15696,15697,4393,NC-00099,MESIC,28515,PAMLICO,NC,166456,113756,52700,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,MIDWAY PARK,28544,ONSLOW,NC,1293944,953924,340020,426300,341300,85000,2018,Hurricane
15696,15697,4393,NC-00099,MINNESOTT BEACH,28510,PAMLICO,NC,6012,6012,0,6100,6100,0,2018,Hurricane
15696,15697,4393,NC-00099,MONROE,28110,UNION,NC,77506,58631,18875,60100,57900,2200,2018,Hurricane
15696,15697,4393,NC-00099,MONROE,28112,UNION,NC,65257,46982,18275,56500,38200,18300,2018,Hurricane
15696,15697,4393,NC-00099,MOREHEAD CITY,28557,CARTERET,NC,9490279,7910306,1579973,5858600,4724200,1124900,2018,Hurricane
15696,15697,4393,NC-00099,MORVEN,28119,ANSON,NC,79240,78097,1143,76800,75500,1300,2018,Hurricane
15696,15697,4393,NC-00099,MOUNT OLIVE,28365,DUPLIN,NC,272257,209912,62345,187900,138400,49500,2018,Hurricane
15696,15697,4393,NC-00099,MOUNT OLIVE,28365,WAYNE,NC,845513,762113,83400,581500,526900,54600,2018,Hurricane
15696,15697,4393,NC-00099,N TOPSAIL BCH,28460,ONSLOW,NC,269011,202112,66899,143200,87700,55500,2018,Hurricane
15696,15697,4393,NC-00099,N TOPSAIL BEACH,28460,ONSLOW,NC,1443100,1062321,380779,573400,443700,129700,2018,Hurricane
15696,15697,4393,NC-00099,NAKINA,28455,COLUMBUS,NC,72423,58588,13835,9600,1200,8400,2018,Hurricane
15696,15697,4393,NC-00099,NAVASSA,28451,BRUNSWICK,NC,390078,294708,95370,158200,125000,33200,2018,Hurricane
15696,15697,4393,NC-00099,NAVASSA,28541,BRUNSWICK,NC,20393,19893,500,20400,19900,500,2018,Hurricane
15696,15697,4393,NC-00099,NEW BERN,28560,CARTERET,NC,10110,0,10110,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,NEW BERN,28560,COLUMBUS,NC,410,410,0,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,NEW BERN,28560,CRAVEN,NC,49235855,35608043,13627812,26182400,18473800,7708600,2018,Hurricane
15696,15697,4393,NC-00099,NEW BERN,28560,PAMLICO,NC,957909,762984,194925,413800,317700,96100,2018,Hurricane
15696,15697,4393,NC-00099,NEW BERN,28562,CRAVEN,NC,31204037,22001702,9202335,15655400,10632300,5023100,2018,Hurricane
15696,15697,4393,NC-00099,NEW BERN,28562,CUMBERLAND,NC,25806,16806,9000,9000,0,9000,2018,Hurricane
15696,15697,4393,NC-00099,NEW BERN,28562,JONES,NC,446909,443259,3650,351300,349300,2000,2018,Hurricane
15696,15697,4393,NC-00099,NEWPORT,28570,CARTERET,NC,25052486,19319217,5733269,14215500,11029300,3186200,2018,Hurricane
15696,15697,4393,NC-00099,NEWTON GROVE,28366,JOHNSTON,NC,22329,22329,0,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,NEWTON GROVE,28366,SAMPSON,NC,150942,112982,37960,75500,61900,13600,2018,Hurricane
15696,15697,4393,NC-00099,NORTHWEST,28451,BRUNSWICK,NC,44676,31441,13235,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,OAK ISLAND,28465,BRUNSWICK,NC,1891169,1429649,461520,1121000,809100,311900,2018,Hurricane
15696,15697,4393,NC-00099,OAK RIDGE,27310,GUILFORD,NC,20270,20270,0,20300,20300,0,2018,Hurricane
15696,15697,4393,NC-00099,OCEAN ISLE BEACH,28469,BRUNSWICK,NC,602980,523260,79720,332600,260900,71700,2018,Hurricane
15696,15697,4393,NC-00099,OCRACOKE,27960,HYDE,NC,24932,24932,0,25000,25000,0,2018,Hurricane
15696,15697,4393,NC-00099,ORIENTAL,28510,PAMLICO,NC,64113,46183,17930,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,ORIENTAL,28571,PAMLICO,NC,4349143,3427196,921947,2375100,1850700,524400,2018,Hurricane
15696,15697,4393,NC-00099,ORRUM,28369,ROBESON,NC,218787,170400,48387,117300,88500,28800,2018,Hurricane
15696,15697,4393,NC-00099,PANTEGO,27860,BEAUFORT,NC,60934,57434,3500,56400,52900,3500,2018,Hurricane
15696,15697,4393,NC-00099,PARKTON,28371,CUMBERLAND,NC,221177,192007,29170,156200,128600,27600,2018,Hurricane
15696,15697,4393,NC-00099,PARKTON,28371,ROBESON,NC,241430,208642,32788,100200,83600,16600,2018,Hurricane
15696,15697,4393,NC-00099,PEACHLAND,28133,ANSON,NC,16704,16704,0,15000,15000,0,2018,Hurricane
15696,15697,4393,NC-00099,PELETIER,28584,CARTERET,NC,420047,320322,99725,185000,110200,74800,2018,Hurricane
15696,15697,4393,NC-00099,PEMBROKE,28372,ROBESON,NC,1416183,1151128,265055,791200,684500,106700,2018,Hurricane
15696,15697,4393,NC-00099,PIKEVILLE,27863,WAYNE,NC,129241,111441,17800,104700,88500,16200,2018,Hurricane
15696,15697,4393,NC-00099,PINE KNOLL SHORES,28512,CARTERET,NC,782664,632579,150085,672600,542500,130100,2018,Hurricane
15696,15697,4393,NC-00099,PINEBLUFF,28373,MOORE,NC,226883,207083,19800,213600,193800,19800,2018,Hurricane
15696,15697,4393,NC-00099,PINEHURST,28374,MOORE,NC,151011,138811,12200,60400,48600,11800,2018,Hurricane
15696,15697,4393,NC-00099,PINETOWN,27865,BEAUFORT,NC,34355,34355,0,34500,34500,0,2018,Hurricane
15696,15697,4393,NC-00099,PINK HILL,28572,DUPLIN,NC,612225,547235,64990,307700,286700,21000,2018,Hurricane
15696,15697,4393,NC-00099,PINK HILL,28572,JONES,NC,45828,45328,500,8200,8200,0,2018,Hurricane
15696,15697,4393,NC-00099,PINK HILL,28572,LENOIR,NC,290188,253313,36875,117500,91200,26300,2018,Hurricane
15696,15697,4393,NC-00099,PKS,28512,CARTERET,NC,20619,11239,9380,19700,10300,9400,2018,Hurricane
15696,15697,4393,NC-00099,POLLOCKSVILLE,28573,CRAVEN,NC,76365,55515,20850,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,POLLOCKSVILLE,28573,JONES,NC,8005844,5802674,2203170,4501400,3265600,1165000,2018,Hurricane
15696,15697,4393,NC-00099,POLLOCKSVILLE,28573,LENOIR,NC,261338,169538,91800,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,PRINCETON,27569,WAYNE,NC,64381,60081,4300,32000,32000,0,2018,Hurricane
15696,15697,4393,NC-00099,RAEFORD,28376,HOKE,NC,2230219,1930329,299890,1132000,946500,185500,2018,Hurricane
15696,15697,4393,NC-00099,RED SPRINGS,28377,HOKE,NC,54545,43995,10550,22500,19500,3000,2018,Hurricane
15696,15697,4393,NC-00099,RED SPRINGS,28377,ROBESON,NC,534272,443382,90890,275100,204000,71100,2018,Hurricane
15696,15697,4393,NC-00099,REVA,22735,MADISON,VA,90062,66812,23250,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,RICHLANDS,28574,JONES,NC,38102,37602,500,0,0,0,2018,Hurricane
15696,15697,4393,NC-00099,RICHLANDS,28574,ONSLOW,NC,6012076,4524697,1487379,3942100,2974700,967400,2018,Hurricane
15696,15697,4393,NC-00099,RIEGELWOOD,28456,BLADEN,NC,338027,284704,53323,170200,145300,24900,2018,Hurricane
